#FILE	tmp/pdfs/fitting_dimension_audit/fujikin_ocr/ocr-03.png
0.236919	0.813853	0.011628	0.010823	1.0000	5.1
0.260174	0.813853	0.013081	0.010823	1.0000	6.4
0.283430	0.813853	0.011628	0.010823	1.0000	18
0.328469	0.813733	0.030561	0.011062	1.0000	UJR-3.2S
0.667151	0.813853	0.017442	0.010823	1.0000	6.35
0.690407	0.813853	0.015988	0.010823	1.0000	6.35
0.715116	0.813853	0.013081	0.010823	1.0000	4.5
0.735465	0.813853	0.020349	0.010823	1.0000	12.65
0.784884	0.813853	0.011628	0.010823	1.0000	16
0.806686	0.813853	0.037791	0.010823	1.0000	UJR-F6.35S
0.188953	0.794372	0.015988	0.010823	1.0000	6.35
0.212209	0.794372	0.015988	0.010823	1.0000	6.35
0.236919	0.794372	0.013081	0.010823	1.0000	8.9
0.255814	0.794372	0.021802	0.010823	1.0000	12.65
0.280523	0.794372	0.017442	0.010823	1.0000	33.5
0.306686	0.794372	0.011628	0.010823	1.0000	7.2
0.328488	0.794372	0.033430	0.010823	1.0000	UJR-6.35S
0.667151	0.794372	0.017442	0.010823	1.0000	9.52
0.690407	0.794372	0.015988	0.010823	1.0000	9.52
0.736919	0.794372	0.015988	0.010823	1.0000	20.3
0.763081	0.794372	0.010174	0.010823	1.0000	46
0.786337	0.794372	0.010174	0.010823	0.5000	18
0.806686	0.794372	0.037791	0.010823	1.0000	UJR-F9.52S
0.188953	0.774892	0.015988	0.010823	1.0000	9.52
0.212209	0.774892	0.015988	0.010823	1.0000	9.52
0.235465	0.777056	0.015988	0.006494	1.0000	15.1
0.258721	0.774892	0.015988	0.010823	1.0000	20.3
0.283430	0.774892	0.011628	0.010823	1.0000	38
0.306686	0.774892	0.011628	0.010823	1.0000	7.9
0.328473	0.774789	0.033460	0.011028	1.0000	UJR-9.52S
0.667151	0.774892	0.017442	0.010823	1.0000	9.52
0.690407	0.774892	0.017442	0.010823	1.0000	12.7
0.716570	0.774892	0.010174	0.010823	1.0000	10
0.736919	0.774892	0.015988	0.010823	1.0000	20.3
0.760174	0.774892	0.015988	0.010823	1.0000	48.5
0.783430	0.774892	0.015988	0.010823	1.0000	24.5
0.806686	0.774892	0.037791	0.010823	1.0000	UJR-F12.7S
0.188953	0.755411	0.015988	0.010823	1.0000	9.52
0.212209	0.757576	0.014535	0.006494	1.0000	127
0.235465	0.755411	0.015988	0.010823	1.0000	15.1
0.258721	0.755411	0.015988	0.010823	1.0000	20.3
0.283430	0.755411	0.011628	0.010823	1.0000	38
0.306686	0.755411	0.011628	0.010823	1.0000	9.7
0.328473	0.755308	0.033460	0.011028	1.0000	UJR-12.7S
0.235465	0.735931	0.015988	0.010823	1.0000	22.2
0.258721	0.735931	0.015988	0.008658	1.0000	29.1
0.281977	0.735931	0.015988	0.010823	1.0000	50.8
0.328488	0.735931	0.037791	0.010823	1.0000	UJR-19.05S
0.260174	0.638528	0.013081	0.010823	1.0000	D2
0.281977	0.638528	0.014535	0.010823	1.0000	D3
0.188953	0.614719	0.015988	0.010823	1.0000	6.35
0.213663	0.614719	0.011628	0.010823	1.0000	3.2
0.236919	0.614719	0.013081	0.010823	1.0000	8.9
0.260174	0.614719	0.011628	0.010823	1.0000	2.3
0.277616	0.614719	0.021802	0.010823	1.0000	12.65
0.303779	0.614719	0.017442	0.010823	1.0000	33.5
0.351744	0.614719	0.047965	0.010823	1.0000	UJR-6.35x3.2S
0.670058	0.614719	0.011628	0.010823	1.0000	3.2
0.690407	0.614719	0.039244	0.010823	1.0000	5/16-24UNF
0.736919	0.614719	0.014535	0.010823	1.0000	2.3
0.781977	0.614719	0.017442	0.010823	1.0000	27.5
0.806581	0.614018	0.030733	0.012223	1.0000	UJR-F-3.2
